id,name,short_name,representative,found_time,company_address,register_address,province,city,district,biz_status,geoloc,emails,phones,contact,biz_scope,company_type,score,register_capital,websites,credit_code,taxpayer_code,register_code,organization_code,tags,industry,keyword,logo,company_desc,financing_round,competitions,english_name,register_institute,actual_capital,used_name,staffs,tax_address,taxpayer_bank,portraits
72220773,杭州阿里巴巴广告有限公司,阿里巴巴,余涌,2006-12-07,浙江省杭州市滨江区网商路699号1号楼5楼,浙江省杭州市滨江区网商路699号1号楼5楼,浙江,杭州市,滨江区,存续,"{'latitude': None, 'longitude': None}",ttglegal@service.taobao.com,"['0571-85022088', '0571-85022088-13808']",0571-85022088,第二类增值电信业务;信息网络传播视听节目;广播电视节目制作经营;具体经营项目以审批结果为准;广告设计;代理;广告制作;广告发布;技术服务;技术开发;技术咨询;技术交流;技术转让;技术推广;会议及展览服务;翻译服务;信息技术咨询服务;信息咨询服务;凭营业执照依法自主开展经营活动,有限责任公司;有限责任公司（非自然人投资或控股的法人独资）,7332,1000万人民币,https://www.cheng.xin,91330108793696828A,91330108793696828A,330108000000965,79369682-8,"['曾用名', '小微企业']",商务服务业,阿里巴巴,https://img5.tianyancha.com/logo/product/69507a5b0138cdd3009d0e9a4d1798fb.png@!f_200x200,"阿里巴巴(1688.com)是全球企业间(B2B)电子商务的著名品牌,为数千万网商提供海量商机信息和便捷安全的在线交易市场,也是商人们以商会友、真实互动的社区平台80%淘宝卖家，60%实体店家进货首选平台。",,"['固安捷中国', '化纤邦', 'Ankorstore', 'Cartona', 'SOLV.', '公采云', '胖猫云科技', '万千紧固件', '宁波衣加衣', '禾观科技', 'ChemDirect', '达观科技', '有酱料', '卡美啦', '义采宝', '市界', '油大大电商', '航圈网', 'Tjaara', '钛捷信息']","Hangzhou Ali Baba Advertising Co.,Ltd.",杭州市高新区（滨江）市场监督管理局,1000万人民币,杭州阿里巴巴信息服务有限公司,3,浙江省杭州市滨江区网商路699号1号楼5楼,,"[""B2B"", ""电子商务"", ""B2B电商""]"
723143019,中国国际金融股份有限公司,国际金融,陈亮,1995-07-31,北京市朝阳区建国门外大街1号国贸大厦2座27层及28层,北京市朝阳区建国门外大街1号国贸大厦2座27层及28层,北京,北京市,朝阳区,存续,"{'latitude': None, 'longitude': None}",info@cicc.com.cn,['010-65051166'],010-65051166,外汇业务;公募证券投资基金销售;证券公司为期货公司提供中间介绍业务;证券投资基金托管,股份有限公司;外商投资企业;股份有限公司(中外合资、上市),9929,482725.6868万人民币,www.cicc.com,91110000625909986U,91110000625909986U,100000400005994,62590998-6,"['曾用名', 'A股(正常上市)', '港股(正常上市)']",其他金融业,阿里巴巴,https://img5.tianyancha.com/logo/lll/8e32443527512020492ab35348422455.png@!f_200x200,中国国际金融股份有限公司 (曾用名：中国国际金融有限公司) ，成立于1995年，位于北京市，是一家以从事金融业为主的企业。企业注册资本482725.6868万人民币，实缴资本10000万人民币，并已于2020年完成了定向增发。通过天眼查大数据分析，中国国际金融股份有限公司共对外投资了104家企业，参与招投标项目1998次；知识产权方面有商标信息687条，专利信息52条，著作权信息4314条；此外企业还拥有行政许可18个。风险方面共发现企业有开庭公告8条，立案信息3条。,,,China International Capital Corporation Limited,北京市市场监督管理局,10000万人民币,中国国际金融有限公司,0,北京市朝阳区建国门外大街1号国贸大厦2座27层及28层,,"[""理财"", ""投融资"", ""证券"", ""综合性金融服务"", ""融资"", ""投资理财"", ""投资银行"", ""金融机构"", ""多元金融"", ""传统金融"", ""金融"", ""金融业"", ""非银行金融机构"", ""证券/基金"", ""借贷融资""]"
138910720,杭州君瀚股权投资合伙企业（有限合伙）,君瀚股权,杭州星滔企业管理咨询有限公司,2014-01-24,浙江省杭州市西湖区西溪新座5幢807室,浙江省杭州市西湖区西溪新座5幢807室,浙江,杭州市,西湖区,存续,"{'latitude': None, 'longitude': None}",xiaolu.ll@antgroup.com,['0571-26888888'],0571-26888888,服务;股权投资及咨询服务,有限合伙;有限合伙企业,9839,159076.217万人民币,,913301060920309271,913301060920309271,330106000303759,09203092-7,['小微企业'],商务服务业,阿里巴巴,,杭州君瀚股权投资合伙企业 (有限合伙) ，成立于2014年，位于浙江省杭州市，是一家以从事商务服务业为主的企业。企业注册资本159076.217万人民币，实缴资本500万人民币。通过天眼查大数据分析，杭州君瀚股权投资合伙企业 (有限合伙) 共对外投资了3家企业；此外企业还拥有行政许可2个。风险方面共发现企业有裁判文书1条；开庭公告3条。,,,Hangzhou Junhan Equity Investment Management Partnership (L.P.),杭州市西湖区市场监督管理局,500万人民币,-,0,浙江省杭州市西湖区西溪新座5幢807室,,[]
3064302218,阿里巴巴影业（北京）有限公司,阿里巴巴,李捷,2017-05-24,北京市怀柔区杨宋镇凤翔东大街9号201室（集群注册）,北京市怀柔区杨宋镇凤翔东大街9号201室（集群注册）,北京,北京市,怀柔区,存续,"{'latitude': None, 'longitude': None}",alipictureslegal@alibabapictures.com,"['0571-85022088', '010-58851881', '010-59115566']",0571-85022088,电影摄制;电影发行;广播电视节目制作;文艺创作;组织文化艺术交流活动;设计;制作;代理;发布广告;电脑图文设计;制作;会议服务;承办展览展示;运动会策划;公共关系服务;市场营销策划;商务咨询服务;票务代理;翻译服务;电脑动漫设计;货物进出口;技术进出口;技术开发;技术咨询;技术服务;技术转让;计算机系统集成,有限责任公司;有限责任公司(法人独资),7985,3000万人民币,,91110116MA00EPMT9D,91110116MA00EPMT9D,110116023506918,MA00EPMT-9,['小微企业'],广播、电视、电影和录音制作业,阿里巴巴,,阿里巴巴影业 (北京) 有限公司，成立于2017年，位于北京市，是一家以从事广播、电视、电影和录音制作业为主的企业。企业注册资本3000万人民币，实缴资本100万人民币。通过天眼查大数据分析，阿里巴巴影业 (北京) 有限公司参与招投标项目5次；知识产权方面有著作权信息1条；此外企业还拥有行政许可16个。风险方面共发现企业有,,,"Alibaba Film (Beijing) Co., Ltd",北京市怀柔区市场监督管理局,100万人民币,-,0,北京市怀柔区杨宋镇凤翔东大街9号201室（集群注册）,,[]
3397616515,浙江阿里巴巴闲鱼网络科技有限公司,阿里巴巴,丁健,2019-12-13,浙江省杭州市余杭区五常街道文一西路969号3幢5层566室,浙江省杭州市余杭区五常街道文一西路969号3幢5层566室,浙江,杭州市,余杭区,存续,"{'latitude': None, 'longitude': None}",gsll@service.alibaba.com,['0571-85022088'],0571-85022088,营业性演出;演出经纪;第一类增值电信业务;第二类增值电信业务;基础电信业务;广播电视节目制作经营;电视剧制作;电视剧发行;具体经营项目以审批结果为准;技术服务;技术开发;技术咨询;技术交流;技术转让;技术推广;会议及展览服务;翻译服务;广告制作;广告设计;代理;广告发布;计算机软硬件及辅助设备批发;计算机软硬件及辅助设备零售;业务培训;技术进出口;货物进出口;报关业务;凭营业执照依法自主开展经营活动,有限责任公司;有限责任公司（非自然人投资或控股的法人独资）,7332,1000万人民币,https://www.goofish.com,91330110MA2H1CFF2D,91330110MA2H1CFF2D,330184001150271,MA2H1CFF-2,['小微企业'],科技推广和应用服务业,阿里巴巴,,浙江阿里巴巴闲鱼网络科技有限公司，成立于2019年，位于浙江省杭州市，是一家以从事科技推广和应用服务业为主的企业。企业注册资本1000万人民币，实缴资本110万人民币。通过天眼查大数据分析，浙江阿里巴巴闲鱼网络科技有限公司参与招投标项目1次；此外企业还拥有行政许可3个。风险方面共发现企业有裁判文书16条；开庭公告815条，立案信息530条。,,,"Zhejiang Alibaba Xianyu Network Technology Co., Ltd",杭州市余杭区市场监督管理局,110万人民币,-,5,浙江省杭州市余杭区五常街道文一西路969号3幢5层566室,-,[]
3191395303,阿里巴巴網絡有限公司,阿里巴巴,,2007-09-21,,,香港,,,其他,"{'latitude': None, 'longitude': None}",,,,,註冊非香港公司,7000,-,,,,,,"['曾用名', '港股(终止上市)', '中国香港']",,阿里巴巴,,阿里巴巴网络有限公司 (曾用名：阿里巴巴網絡有限公司 Alibaba.com Limited) ，成立于2007年，位于香港特别行政区。通过天眼查大数据分析，阿里巴巴网络有限公司商标信息126条。,,,ALIBABA.COM LIMITED,-,,阿里巴巴網絡有限公司 Alibaba.com Limited,-,香港铜锣湾勿地臣街1号时代广场1座26楼,,[]
1857151,红星美凯龙家居集团股份有限公司,美凯龙,郑永达,2007-06-18,上海市浦东新区临御路518号6楼F801室,上海市浦东新区临御路518号6楼F801室,上海,上海市,浦东新区,存续,"{'latitude': None, 'longitude': None}",ir@chinaredstar.com,"['021-52820220', '400-821-3213', '021-22300900', '021-22200900', '021-22300731']",021-52820220,为所投资企业提供管理服务;企业管理咨询;商品信息咨询;为经营家居卖场提供设计规划及管理服务;家具;建筑材料;装饰材料的批发;并提供相关配套服务;展览展示服务;专项规定管理的商品按照国家有关规定办理,股份有限公司;外商投资企业;股份有限公司(中外合资、上市),9919,435473.2673万人民币,https://www.chinaredstar.com,913100006624816751,913100006624816751,310115001019076,66248167-5,"['曾用名', 'A股(正常上市)', '港股(正常上市)', '股权出质', '股权质押']",家具制造业,阿里巴巴,https://img5.tianyancha.com/logo/lll/995082159abac813f94677ca67952dde.png@!f_200x200,红星美凯龙家居集团股份有限公司 (曾用名：上海红星美凯龙家居家饰品有限公司) ，成立于2007年，位于上海市，是一家以从事家具制造业为主的企业。企业注册资本435473.2673万人民币，实缴资本435473.2673万人民币，并已于2023年完成了股权转让，交易金额62.86亿人民币。通过天眼查大数据分析，红星美凯龙家居集团股份有限公司共对外投资了222家企业，参与招投标项目50次；知识产权方面有商标信息1166条，专利信息11条，著作权信息19条；此外企业还拥有行政许可22个。风险方面共发现企业有裁判文书8条，涉案总金额94.396532万元；开庭公告75条，立案信息28条。,,,Red Star Macalline Group Corporation Ltd.,上海市市场监督管理局,435473.2673万人民币,"上海红星美凯龙家居家饰品有限公司
上海红星美凯龙企业管理有限公司",595,上海市浦东新区临御路518号6楼F801室,,"[""房产家居"", ""家居家纺"", ""滑雪"", ""商业贸易"", ""家装建材"", ""房产后市场"", ""家具"", ""零售业"", ""家居品牌"", ""家居装饰"", ""地产"", ""消费品"", ""新零售"", ""软体家具"", ""地产投资"", ""商业物业经营"", ""地产建筑业"", ""线上到线下"", ""从线下到线上"", ""家居及建筑装饰装修材料""]"
1208727914,浙江阿里巴巴小额贷款股份有限公司,阿里巴巴,黄浩,2010-03-25,杭州市余杭区五常街道丰岭路25号,杭州市余杭区五常街道丰岭路25号,浙江,杭州市,余杭区,存续,"{'latitude': None, 'longitude': None}",michelle.wangm@antfin.com,"['0571-26888888', '0571-85022088']",0571-26888888,在全国范围内开展办理各项小额贷款;小企业发展,股份有限公司;其他股份有限公司(非上市),9416,30000万人民币,,91330100552660429B,91330100552660429B,330100000115740,55266042-9,['小微企业'],商务服务业,阿里巴巴,,浙江阿里巴巴小额贷款股份有限公司，成立于2010年，位于浙江省杭州市，是一家以从事商务服务业为主的企业。企业注册资本30000万人民币，实缴资本30000万人民币。通过天眼查大数据分析，浙江阿里巴巴小额贷款股份有限公司拥有行政许可2个。风险方面共发现企业有,,,"Zhejiang Alibaba Small Loan Co., Ltd",杭州市市场监督管理局,30000万人民币,-,0,杭州市余杭区五常街道丰岭路25号,,[]
3269866042,平头哥半导体有限公司,平头哥,高慧,2018-10-31,浙江省杭州市余杭区仓前街道良睦路1399号19幢105-30室,浙江省杭州市余杭区仓前街道良睦路1399号19幢105-30室,浙江,杭州市,余杭区,存续,"{'latitude': None, 'longitude': None}",t-head_legal-cro@alibaba-inc.com,"['19012885751', '0571-85022088']",19012885751,技术开发;技术服务;技术咨询;技术成果转让;软件;电子产品;和半导体集成电路科技;电子产品;和半导体集成电路产品的设计;封装;测试;制造与销售;电子产品;和半导体集成电路产品的代理;货物及技术的进出口业务,有限责任公司;有限责任公司（自然人投资或控股的法人独资）,8365,5000万人民币,https://www.t-head.cn,91330110MA2CF7XF5H,91330110MA2CF7XF5H,330184000871703,MA2CF7XF-5,['战略融资'],计算机、通信和其他电子设备制造业,阿里巴巴,https://img5.tianyancha.com/logo/lll/2fdbdf9ade4852adaebb5960367c78c7.png@!f_200x200,平头哥半导体有限公司，成立于2018年，位于浙江省杭州市，是一家以从事计算机、通信和其他电子设备制造业为主的企业。企业注册资本5000万人民币，并已于2021年完成了战略融资。通过天眼查大数据分析，平头哥半导体有限公司共对外投资了1家企业，参与招投标项目1次；知识产权方面有著作权信息2条；此外企业还拥有行政许可1个。,,,"Pingtouge Semiconductor Co., Ltd",杭州市余杭区市场监督管理局,,-,0,浙江省杭州市余杭区仓前街道良睦路1399号19幢105-30室,,"[""人工智能"", ""生产制造"", ""材料类"", ""芯片"", ""制造业"", ""半导体"", ""芯片设计"", ""半导体材料"", ""智能硬件芯片"", ""新材料领域"", ""半导体分立器件"", ""计算机、通信和其他电子设备制造业"", ""人工智能芯片"", ""关键元器件"", ""半导体制造"", ""新基建"", ""云端AI芯片"", ""特种金属功能材料"", ""半导体支撑产业"", ""智能车"", ""智能车控制系统""]"
687201,阿里云（北京）科技有限公司,云科技,张翅,2006-01-16,北京市朝阳区望京东园四区9号楼12层1201号,北京市朝阳区望京东园四区9号楼12层1201号,北京,北京市,朝阳区,存续,"{'latitude': None, 'longitude': None}",yun-gsll@alibabacloud.com,"['0571-85022088', '010-65985888', '010-65811221']",0571-85022088,软件开发;技术服务;技术开发;技术咨询;技术交流;技术转让;技术推广;信息系统集成服务;计算机软硬件及辅助设备批发;计算机软硬件及辅助设备零售;电子产品销售;版权代理;企业管理咨询;碳减排;碳转化;碳捕捉;碳封存技术研发;节能管理服务;凭营业执照依法自主开展经营活动;代理记账,有限责任公司;外商投资企业;有限责任公司(外商投资企业法人独资),8108,4617.06万人民币,,91110105783951338G,91110105783951338G,110000410280642,78395133-8,"['曾用名', '高新技术企业', '瞪羚企业']",软件和信息技术服务业,阿里巴巴,https://img5.tianyancha.com/logo/lll/15d9ed7a1813ec3bbc089fb7f915fafb.png@!f_200x200,阿里云 (北京) 科技有限公司 (曾用名：阿里巴巴科技 (北京) 有限公司) ，成立于2006年，位于北京市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本4617.06万人民币，实缴资本4617.06万人民币。通过天眼查大数据分析，阿里云 (北京) 科技有限公司参与招投标项目1次；知识产权方面有专利信息2条，著作权信息29条；此外企业还拥有行政许可2个。风险方面共发现企业有,,,"A'li Baba Technology(Beijing)Co.,Ltd.",北京市朝阳区市场监督管理局,4617.06万人民币,阿里巴巴科技（北京）有限公司,3297,北京市朝阳区望京东园四区9号楼12层1201号,,[]
