id,name,short_name,representative,found_time,company_address,register_address,province,city,district,biz_status,geoloc,emails,phones,contact,biz_scope,company_type,score,register_capital,websites,credit_code,taxpayer_code,register_code,organization_code,tags,industry,keyword,logo,company_desc,financing_round,competitions,english_name,register_institute,actual_capital,used_name,staffs,tax_address,taxpayer_bank,portraits
5481807944,海南腾讯网络信息技术有限公司云雀分公司,腾讯网络,王斌,2022-04-27,海南省澄迈县老城镇高新<em>技术</em>产业示范区海南生态软件园沃克公园8832栋2F,海南省澄迈县老城镇高新<em>技术</em>产业示范区海南生态软件园沃克公园8832栋2F,海南,省直辖县级行政区划,澄迈县,存续,"{'latitude': None, 'longitude': None}",lvanzywu@tencent.com,['0898-67206588'],0898-67206588,信息技术咨询服务,有限责任公司;有限责任公司分公司（非自然人投资或控股的法人独资）,2114,-,,91469027MA7NCYNF8W,91469027MA7NCYNF8W,460000005928074,MA7NCYNF-8,[],软件和信息技术服务业,腾讯技术,,海南腾讯网络信息技术有限公司云雀分公司，成立于2022年，位于海南省省直辖县级行政区划，是一家以从事软件和信息技术服务业为主的企业。通过天眼查大数据分析，海南腾讯网络信息技术有限公司云雀分公司参与招投标项目1次；此外企业还拥有行政许可5个。,,,"Hainan Tencent Network Information Technology Co., Ltd. Yunque Branch",海南省市场监督管理局,,-,605,海南省澄迈县老城镇高新技术产业示范区海南生态软件园沃克公园8832栋2F,-,[]
26146012,北京腾讯信息技术有限公司,腾讯,张雱,2014-02-11,北京市北京经济<em>技术</em>开发区科创十一街18号院1号楼C座3层301室,北京市北京经济<em>技术</em>开发区科创十一街18号院1号楼C座3层301室,北京,北京市,大兴区,注销,"{'latitude': None, 'longitude': None}",houzhuanping@jd.com,"['010-89118888', '010-89126954', '021-61831108', '010-62671188']",010-89118888,信息技术;计算机专业领域的技术开发;技术服务;技术咨询;技术转让;技术培训,有限责任公司;有限责任公司(法人独资),9085,15000万人民币,,91110302092428206B,91110302092428206B,110302016744481,09242820-6,[],软件和信息技术服务业,腾讯技术,,北京腾讯信息技术有限公司，成立于2014年，位于北京市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本15000万人民币，实缴资本15000万人民币。通过天眼查大数据分析，北京腾讯信息技术有限公司拥有行政许可4个。,,,-,北京经济技术开发区市场监督管理局,15000万人民币,-,0,北京市北京经济技术开发区科创十一街18号院1号楼C座3层301室,-,[]
2357765513,海南腾讯网络信息技术有限公司,腾讯网络,魏颖,2014-12-29,海南省澄迈县老城镇高新<em>技术</em>产业示范区海南生态软件园沃克公园8832栋,海南省澄迈县老城镇高新<em>技术</em>产业示范区海南生态软件园沃克公园8832栋,海南,省直辖县级行政区划,澄迈县,存续,"{'latitude': None, 'longitude': None}",lvanzywu@tencent.com,"['0898-67206588', '0898-62706588', '86013388']",0898-67206588,网络;信息技术服务;技术研发和咨询,有限责任公司;有限责任公司（非自然人投资或控股的法人独资）,7332,1000万人民币,,91469027324204798M,91469027324204798M,469027000033745,32420479-8,['小微企业'],软件和信息技术服务业,腾讯技术,,海南腾讯网络信息技术有限公司，成立于2014年，位于海南省省直辖县级行政区划，是一家以从事软件和信息技术服务业为主的企业。企业注册资本1000万人民币，实缴资本1000万人民币。通过天眼查大数据分析，海南腾讯网络信息技术有限公司共对外投资了1家企业，参与招投标项目2次；知识产权方面有专利信息6条，著作权信息19条；此外企业还拥有行政许可6个。,,,"Hainan Tencent Network Information Technology Co., Ltd",海南省市场监督管理局,1000万人民币,-,48,海南省澄迈县老城镇高新技术产业示范区海南生态软件园沃克公园8832栋,,[]
5481812549,海南腾讯网络信息技术有限公司岚岫分公司,腾讯网络,张磊,2022-04-27,海南省澄迈县老城镇高新<em>技术</em>产业示范区海南生态软件园沃克公园8832栋5F,海南省澄迈县老城镇高新<em>技术</em>产业示范区海南生态软件园沃克公园8832栋5F,海南,省直辖县级行政区划,澄迈县,存续,"{'latitude': None, 'longitude': None}",lvanzywu@tencent.com,['0898-67206588'],0898-67206588,信息技术咨询服务,有限责任公司;有限责任公司分公司（非自然人投资或控股的法人独资）,3210,-,,91469027MA7MF9HP9Q,91469027MA7MF9HP9Q,460000005928023,MA7MF9HP-9,[],软件和信息技术服务业,腾讯技术,,海南腾讯网络信息技术有限公司岚岫分公司，成立于2022年，位于海南省省直辖县级行政区划，是一家以从事软件和信息技术服务业为主的企业。通过天眼查大数据分析，海南腾讯网络信息技术有限公司岚岫分公司拥有行政许可3个。,,,"Hainan Tencent Network Information Technology Co., Ltd. Lanxiu Branch",海南省市场监督管理局,,-,114,海南省澄迈县老城镇高新技术产业示范区海南生态软件园沃克公园8832栋5F,-,[]
439925122,长沙市拿云餐饮管理有限公司,拿云餐饮,廖宗毅,2014-04-28,湖南省长沙市岳麓区西湖街道枫林一路西湖文化园创意文化街B区B3-208至211号,湖南省长沙市岳麓区西湖街道枫林一路西湖文化园创意文化街B区B3-208至211号,湖南,长沙市,岳麓区,存续,"{'latitude': None, 'longitude': None}",1911613855@qq.com,"['0731-85513991', '400-878-8731', '0131-85513991', '0731-82286344', '18674801977']",0731-85513991,企业管理服务;供应链管理与服务;商业特许经营;商业管理;品牌策划咨询服务;食品加工技术咨询;商业信息咨询;商务信息咨询;商品市场的运营与管理;图文制作;预包装食品销售;小吃服务;限分支机构;餐饮管理;企业总部管理,有限责任公司;其他有限责任公司,5931,155.4799万人民币,https://www.shengxiangting.cn,91430102098601321X,91430102098601321X,430102000214135,09860132-1,"['小微企业', 'A轮']",商务服务业,腾讯技术,https://img5.tianyancha.com/logo/lll/0508981b205a59a996f972ef9b3b6a04.png@!f_200x200,长沙市拿云餐饮管理有限公司，成立于2014年，位于湖南省长沙市，是一家以从事商务服务业为主的企业。企业注册资本155.4799万人民币，实缴资本110.5969万人民币，并已于2021年完成了A轮，交易金额近1亿人民币。通过天眼查大数据分析，长沙市拿云餐饮管理有限公司共对外投资了7家企业；知识产权方面有商标信息527条，专利信息2条，著作权信息66条；此外企业还拥有行政许可1个。,,,"Changsha Nayun Catering Management Co., Ltd",湖南湘江新区管理委员会,110.5969万人民币,-,37,湖南省长沙市岳麓区西湖街道枫林一路西湖文化园创意文化街B区B3-208至211号,,"[""O2O"", ""消费升级"", ""数字经济"", ""餐饮品牌"", ""轻餐饮"", ""餐饮业"", ""连锁餐饮"", ""食"", ""新消费"", ""餐饮O2O服务"", ""轻食定制"", ""数字经济核心产业"", ""平台经济""]"
4187634020,腾讯云雀（天津）信息技术有限公司,腾讯云雀,王斌,2021-01-06,天津开发区信环西路19号1501,天津开发区信环西路19号1501,天津,天津市,滨海新区,存续,"{'latitude': None, 'longitude': None}",sophiewang@tencnet.com,['022-66227766'],022-66227766,信息技术咨询服务;网络技术服务;技术服务;技术开发;技术咨询;技术交流;技术转让;技术推广;信息系统集成服务;人力资源服务;软件开发;电子产品销售;凭营业执照依法自主开展经营活动,有限责任公司;有限责任公司(法人独资),8365,5000万人民币,,91120116MA07809P9P,91120116MA07809P9P,120116001108589,MA07809P-9,[],软件和信息技术服务业,腾讯技术,,腾讯云雀 (天津) 信息技术有限公司，成立于2021年，位于天津市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本5000万人民币，实缴资本1500万人民币。通过天眼查大数据分析，腾讯云雀 (天津) 信息技术有限公司拥有行政许可6个。,,,"Tencent Yunque (Tianjin) Information Technology Co., Ltd",天津经济技术开发区市场监督管理局,1500万人民币,-,757,天津开发区信环西路19号1501,-,[]
3472239136,腾讯云雀（青岛）信息技术有限公司,腾讯云雀,王斌,2020-09-04,山东省青岛市高新区汇智桥路151号中科研发城3号楼8层,山东省青岛市高新区汇智桥路151号中科研发城3号楼8层,山东,青岛市,青岛高新技术产业开发区,存续,"{'latitude': None, 'longitude': None}",sophiawan@tencent.com,['0532-86672888'],0532-86672888,信息技术咨询服务;网络技术服务;技术服务;技术开发;技术咨询;技术交流;技术转让;技术推广;信息系统集成服务;人力资源服务;软件开发;电子产品销售;凭营业执照依法自主开展经营活动,有限责任公司;有限责任公司（非自然人投资或控股的法人独资）,8365,5000万人民币,,91370222MA3TXLDL03,91370222MA3TXLDL03,370222230088235,MA3TXLDL-0,['小微企业'],软件和信息技术服务业,腾讯技术,,腾讯云雀 (青岛) 信息技术有限公司，成立于2020年，位于山东省青岛市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本5000万人民币，实缴资本4500万人民币。通过天眼查大数据分析，腾讯云雀 (青岛) 信息技术有限公司共对外投资了5家企业；此外企业还拥有行政许可4个。风险方面共发现企业有,,,"Tencent Yunque (Qingdao) Information Technology Co., Ltd",青岛高新技术产业开发区市场监督管理局,4500万人民币,-,683,山东省青岛市高新区汇智桥路151号中科研发城3号楼8层,-,[]
21463580,北京赢销通软件技术有限公司,赢销通,崔震,2007-11-30,北京市海淀区西小口路66号中关村东升科技园·北领地D-1楼4层401、402室,北京市海淀区西小口路66号中关村东升科技园·北领地D-1楼4层401、402室,北京,北京市,海淀区,存续,"{'latitude': None, 'longitude': None}",admin@winchannel.net,"['010-56081900', '010-56081999', '010-56081906', '010-82144868', '010-62636226']",010-56081900,计算机软件技术开发;技术咨询;技术转让;技术培训;技术服务;计算机系统集成;销售自行开发的软件产品;批发计算机软硬件及辅助设备;办公用品;印刷器材;印刷设备;专项规定管理的商品按照国家有关规定办理;佣金代理;健康咨询,有限责任公司;外商投资企业;有限责任公司(中外合资),9126,2535.739825万美元,https://www.winchannel.net,91110108669101698D,91110108669101698D,110000450034118,66910169-8,"['高新技术企业', '科技型中小企业', '瞪羚企业', '股权融资']",软件和信息技术服务业,腾讯技术,https://img5.tianyancha.com/logo/lll/e30c42aacd9e3994eb23000fbd552993.png@!f_200x200,北京赢销通软件技术有限公司，成立于2007年，位于北京市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本2535.739825万美元，实缴资本2535.739825万美元，并已于2019年完成了股权融资。通过天眼查大数据分析，北京赢销通软件技术有限公司共对外投资了1家企业，参与招投标项目4次；知识产权方面有商标信息106条，专利信息16条，著作权信息35条；此外企业还拥有行政许可4个。风险方面共发现企业有,,,"Beijing Yingshangtong Software Technology Co., Ltd",北京市海淀区市场监督管理局,2535.739825万美元,-,0,北京市海淀区西小口路66号中关村东升科技园·北领地D-1楼4层401、402室,,"[""企业服务"", ""广告营销"", ""CRM"", ""电影"", ""网络广告"", ""企业管理软件"", ""推广营销"", ""移动营销"", ""工业互联网"", ""软件开发"", ""数字经济"", ""CRM工具"", ""工业软件"", ""销售CRM"", ""数字经济核心产业"", ""工业科技"", ""工业科技网络层""]"
6812361687,郑州腾讯信息技术有限公司,腾讯,王涛,2004-02-24,郑州市金水区西太康路68号附1号楼2单元34号,郑州市金水区西太康路68号附1号楼2单元34号,河南,郑州市,金水区,吊销,"{'latitude': None, 'longitude': None}",,,,电信增值业务;软件的零售及相关硬件的零售,有限责任公司;有限责任公司(自然人投资或控股),4881,30万人民币,,91410105MA3XYLQ947,91410105MA3XYLQ947,4101052101654,MA3XYLQ9-4,[],电信、广播电视和卫星传输服务,腾讯技术,,郑州腾讯信息技术有限公司，成立于2004年，位于河南省郑州市，是一家以从事电信、广播电视和卫星传输服务为主的企业。企业注册资本30万人民币。,,,-,郑州市金水区市场监督管理局,,-,-,郑州市金水区西太康路68号附1号楼2单元34号,-,[]
531737785,深圳市拍拍电商信息技术有限公司,拍拍电商,韩瑞,2012-09-28,深圳市前海深港合作区南山街道梦海大道5033号前海卓越金融中心3号楼L18-06,深圳市前海深港合作区南山街道梦海大道5033号前海卓越金融中心3号楼L18-06,广东,深圳市,南山区,存续,"{'latitude': None, 'longitude': None}",jingdong@jd.com,"['010-89126870', '010-89126723', '010-89126700', '010-89126721', '0755-86013388']",010-89126870,计算机软;硬件的开发;销售以及相关服务;数据库以及计算机网络技术服务;国内商业;物资供销业与商品零售业务;货物及技术进出口;从事广告业务;经营性互联网信息服务企业;电信业务经营,有限责任公司;有限责任公司（法人独资）,7332,1000万人民币,https://www.jingxi.com,91440300055142161N,91440300055142161N,440301106590558,05514216-1,"['曾用名', '并购融资']",批发业,腾讯技术,https://img5.tianyancha.com/logo/lll/26e1302d513dd46efd161b3f20425a44.png@!f_200x200,深圳市拍拍电商信息技术有限公司 (曾用名：深圳市腾讯电商信息技术有限公司) ，成立于2012年，位于广东省深圳市，是一家以从事批发业为主的企业。企业注册资本1000万人民币，实缴资本1000万人民币，并已于2019年完成了并购。通过天眼查大数据分析，深圳市拍拍电商信息技术有限公司共对外投资了1家企业，参与招投标项目4次；知识产权方面有著作权信息2条；此外企业还拥有行政许可7个。风险方面共发现企业有开庭公告6条，立案信息7条。,,,"Shenzhen Paipai E-Commerce Information Technology Co.,Ltd.",深圳市市场监督管理局,1000万人民币,深圳市腾讯电商信息技术有限公司,20,深圳市前海深港合作区南山街道梦海大道5033号前海卓越金融中心3号楼L18-06,,"[""电子商务"", ""二手物品交易"", ""二手电商"", ""软件开发"", ""软件和信息技术服务业"", ""信息传输、软件和信息技术服务业""]"
