id,name,short_name,representative,found_time,company_address,register_address,province,city,district,biz_status,geoloc,emails,phones,contact,biz_scope,company_type,score,register_capital,websites,credit_code,taxpayer_code,register_code,organization_code,tags,industry,keyword,logo,company_desc,financing_round,competitions,english_name,register_institute,actual_capital,used_name,staffs,tax_address,taxpayer_bank,portraits
2349759933,腾讯科技（成都）有限公司,腾讯科技,奚丹,2008-07-10,中国（四川）自由贸易试验区成都市高新区天府三街198号,中国（四川）自由贸易试验区成都市高新区天府三街198号,四川,成都市,温江区,存续,"{'latitude': None, 'longitude': None}",v_joshwang@tencent.com,,,艺术品进出口;出版物互联网销售;出版物零售;食品互联网销售;食品销售;技术服务;技术开发;技术咨询;技术交流;技术转让;技术推广;非居住房地产租赁;针纺织品销售;服装服饰零售;货物进出口;技术进出口;广告设计;代理;软件开发;智能机器人的研发;网络技术服务;机械设备销售;家用电器销售;电子产品销售;工艺美术品及礼仪用品销售;玩具;动漫及游艺用品销售;照相机及器材销售;化妆品零售;个人卫生用品销售;日用百货销售;金银制品销售;珠宝首饰零售;汽车装饰用品销售;通讯设备销售;钟表与计时仪器销售;眼镜销售;玩具销售;汽车零配件零售;摩托车及零配件零售;智能机器人销售;卫生洁具销售;卫生陶瓷制品销售;橡胶制品销售;进出口代理;普通货物仓储服务;计算机软硬件及辅助设备零售;体育用品及器材零售;凭营业执照依法自主开展经营活动;涉及国家规定实施准入特别管理措施的除外,有限责任公司;港、澳、台;有限责任公司(港澳台法人独资),9828,22000万美元,www.tencent.com,915101006771521538,915101006771521538,510100400024413,67715215-3,"['高新技术企业', '瞪羚企业']",软件和信息技术服务业,腾讯,https://img5.tianyancha.com/logo/lll/ac89b631e3e06c78d86d258e02dddfd5.png@!f_200x200,腾讯科技 (成都) 有限公司，成立于2008年，位于四川省成都市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本22000万美元。通过天眼查大数据分析，腾讯科技 (成都) 有限公司共对外投资了4家企业，参与招投标项目117次；知识产权方面有专利信息301条，著作权信息150条；此外企业还拥有行政许可7个。风险方面共发现企业有开庭公告2条。,,,"Tencent Technology(Chengdu)Co.,Ltd.",成都市市场监督管理局,,-,1878,中国（四川）自由贸易试验区成都市高新区天府三街198号,,[]
4788033830,深圳市腾讯科融企业管理有限公司,腾讯科融,马化腾,2021-05-25,深圳市宝安区新安街道海滨社区宝兴路6号海纳百川总部大厦A座14层,深圳市宝安区新安街道海滨社区宝兴路6号海纳百川总部大厦A座14层,广东,深圳市,宝安区,存续,"{'latitude': None, 'longitude': None}",adpm@tencent.com,['0755-86013388'],0755-86013388,企业管理咨询;市场营销策划;企业形象策划;社会经济信息咨询;知识产权服务;市场调查;广告制作;广告设计;代理;广告发布;技术服务;技术开发;技术咨询;技术交流;技术转让;技术推广;以自有资金从事投资活动,有限责任公司;有限责任公司,9982,2000000万人民币,,91440300MA5GT4RT9L,91440300MA5GT4RT9L,440300213882785,MA5GT4RT-9,['股权出质'],软件和信息技术服务业,腾讯,https://img5.tianyancha.com/logo/lll/4876d3a34a8b99595f57e4c8f5183b8e.png@!f_200x200,深圳市腾讯科融企业管理有限公司，成立于2021年，位于广东省深圳市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本2000000万人民币，实缴资本2000000万人民币。通过天眼查大数据分析，深圳市腾讯科融企业管理有限公司拥有行政许可2个。风险方面共发现企业有,,,"Shenzhen Tencent Kerong Enterprise Management Co., Ltd",深圳市市场监督管理局,2000000万人民币,-,0,深圳市宝安区新安街道海滨社区宝兴路6号海纳百川总部大厦A座14层,-,[]
154194929,绝味食品股份有限公司,绝味食品,戴文军,2008-12-17,长沙市芙蓉区晚报大道267号晚报大厦1608室,长沙市芙蓉区晚报大道267号晚报大厦1608室,湖南,长沙市,芙蓉区,存续,"{'latitude': None, 'longitude': None}",jwsp@juewei.cn,"['0731-85174397', '0731-85174398', '0731-85174395']",0731-85174397,食品;农副产品的生产;加工;销售;技术开发;技术服务;仓储服务;商品配送;企业管理咨询;自营和代理各类商品和技术的进出口;实业投资,股份有限公司;股份有限公司(上市、自然人投资或控股),9655,63123.8701万人民币,https://www.juewei.cn,9143010068282775XE,9143010068282775XE,430100000087621,68282775-X,"['曾用名', '龙头企业', '小微企业', '定向增发', 'A股(正常上市)', '股权质押']",食品制造业,腾讯,https://img5.tianyancha.com/logo/lll/5feb959453a06077aacbefdd53c6a5d6.png@!f_200x200,绝味食品股份有限公司 (曾用名：湖南绝味食品股份有限公司) ，成立于2008年，位于湖南省长沙市，是一家以从事食品制造业为主的企业。企业注册资本63123.8701万人民币，实缴资本61992.5248万人民币，并已于2021年完成了定向增发。通过天眼查大数据分析，绝味食品股份有限公司共对外投资了39家企业，参与招投标项目8次；知识产权方面有商标信息441条，专利信息29条，著作权信息61条；此外企业还拥有行政许可2个。风险方面共发现企业有开庭公告14条，立案信息3条。,,,"Juewei Food Co., Ltd",长沙市市场监督管理局,61992.5248万人民币,湖南绝味食品股份有限公司,311,长沙市芙蓉区晚报大道267号晚报大厦1608室,,"[""食品"", ""独立品牌"", ""生产制造"", ""消费升级"", ""食品饮料"", ""用"", ""制造业"", ""生活用品"", ""休闲零食"", ""养老金"", ""食品制造"", ""卤味食品"", ""农副产品加工"", ""新零售"", ""衣"", ""食品饮料综合制造"", ""零食品牌"", ""快消品牌"", ""食品综合"", ""农副食品加工业"", ""食品、饮料与烟草"", ""肉制品加工""]"
3425708617,深圳市腾讯企业管理有限公司,腾讯企业,马化腾,2020-04-21,深圳市南山区粤海街道麻岭社区科技中一路<em>腾讯</em>大厦38层,深圳市南山区粤海街道麻岭社区科技中一路<em>腾讯</em>大厦38层,广东,深圳市,南山区,存续,"{'latitude': None, 'longitude': None}",adpm@tencent.com,['0755-86013388'],0755-86013388,企业管理咨询;市场营销策划;企业形象策划;经济信息咨询;知识产权代理;市场调查;从事广告业务;计算机网络技术服务;技术开发;技术成果转让;开展收集;整理;储存和发布人才供求信息,有限责任公司;有限责任公司,5839,100万人民币,,91440300MA5G5AR58L,91440300MA5G5AR58L,440300209973825,MA5G5AR5-8,['股权出质'],软件和信息技术服务业,腾讯,https://img5.tianyancha.com/logo/lll/0b366727ab1ff006d2f27e2e5320b758.png@!f_200x200,深圳市腾讯企业管理有限公司，成立于2020年，位于广东省深圳市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本100万人民币，实缴资本100万人民币。通过天眼查大数据分析，深圳市腾讯企业管理有限公司共对外投资了9家企业。风险方面共发现企业有开庭公告4条，立案信息2条。,,,"Shenzhen Tencent Enterprise Management Co., Ltd",深圳市市场监督管理局南山监管局,100万人民币,-,0,深圳市南山区粤海街道麻岭社区科技中一路腾讯大厦38层,-,[]
2350756110,中国石化销售股份有限公司,石化销售,李玉杏,1985-03-15,北京市朝阳区朝阳门北大街22号18层,北京市朝阳区朝阳门北大街22号18层,北京,北京市,朝阳区,存续,"{'latitude': None, 'longitude': None}",xsgfqg@sinopec.com,"['010-59969177', '010-59969079', '59969019', '59969081']",010-59969177,成品油批发;办公设备销售;电池销售;成品油仓储;分支机构经营;轮胎销售;第一类医疗器械销售;第二类医疗器械销售;二手车经销;低温仓储;电动自行车销售;宠物食品及用品批发;电动汽车充电基础设施运营;非电力家用器具销售;化妆品零售;化妆品批发;个人卫生用品销售;会议及展览服务;金银制品销售;集中式快速充电站;普通货物仓储服务;人力资源服务;食品互联网销售;仅销售预包装食品;食用农产品零售;外卖递送服务;消毒剂销售;新能源汽车换电设施销售;站用加氢及储氢设施销售;钟表销售;专用化学产品销售;保健食品;预包装;销售;针纺织品销售;服装服饰零售;日用品销售;五金产品零售;家用电器销售;单用途商业预付卡代理销售;电子产品销售;润滑油销售;石油制品销售;户外用品销售;汽车新车销售;摩托车及零配件批发;摩托车及零配件零售;农副产品销售;化肥销售;农用薄膜销售;安防设备销售;礼品花卉销售;计算机软硬件及辅助设备零售;橡胶制品销售;机械设备销售;珠宝首饰批发;珠宝首饰零售;玩具销售;乐器批发;乐器零售;家具销售;建筑材料销售;机动车充电销售;技术服务;技术开发;技术咨询;技术交流;技术转让;技术推广;机动车修理和维护;物业管理;停车场服务;居民日常生活服务;票务代理服务;广告制作;广告发布;广告设计;代理;洗车服务;信息咨询服务;软件开发;货物进出口;食品进出口;技术进出口;进出口代理;汽车装饰用品销售;租赁服务;小微型客车租赁经营服务;凭营业执照依法自主开展经营活动;危险化学品经营;成品油仓储;分支机构经营;成品油零售;分支机构经营;成品油零售;第一类增值电信业务;第二类增值电信业务;第三类医疗器械经营;出版物零售;保险代理业务;电子烟零售;分支机构经营;发电业务;输电业务;供;配;电业务;互联网直播技术服务;酒类经营;食品销售;小食杂;网络文化经营;药品零售;燃气经营;烟草制品零售;分支机构经营;出版物批发;旅游业务;住宿服务;餐饮服务;港口经营;保税仓库经营;保税物流中心经营,股份有限公司;外商投资企业;股份有限公司(中外合资、未上市),9986,2840300万人民币,https://www.sinopecsales.com,91110000100003102B,91110000100003102B,110000011360753,10000310-2,"['B轮', '国有控股']",批发业,腾讯,https://img5.tianyancha.com/logo/lll/a806359e5d0e986b4a9c0c4a265313e4.png@!f_200x200,中国石化销售股份有限公司，成立于1985年，位于北京市，是一家以从事批发业为主的企业。企业注册资本2840300万人民币，实缴资本2840299万人民币，并已于2022年完成了B+轮。通过天眼查大数据分析，中国石化销售股份有限公司共对外投资了1486家企业，参与招投标项目21795次；知识产权方面有商标信息408条，专利信息126条，著作权信息20条；此外企业还拥有行政许可127个。风险方面共发现企业有裁判文书16条，涉案总金额4.29万元；开庭公告36条，立案信息18条。,,,"Zhongguo Petroleum & Chemical Sales Co., Ltd.",北京市市场监督管理局,2840299万人民币,-,132632,北京市朝阳区朝阳门北大街22号18层,,"[""O2O"", ""汽车交通"", ""汽车后市场"", ""加油O2O"", ""加油服务"", ""数字经济"", ""科技推广和应用服务业"", ""零售贸易"", ""技术推广"", ""科学研究和技术服务业"", ""数字经济核心产业"", ""平台经济"", ""智能车""]"
3471946272,深圳市腾讯天游科技有限公司,腾讯天游,杨明,2020-09-04,深圳市宝安区新安街道海滨社区宝兴路6号海纳百川总部大厦A座14层1405,深圳市宝安区新安街道海滨社区宝兴路6号海纳百川总部大厦A座14层1405,广东,深圳市,宝安区,存续,"{'latitude': None, 'longitude': None}",adpm@tencent.com,['0755-86013388'],0755-86013388,信息传输;软件和信息技术服务;计算机软件;信息系统软件的技术开发;销售;计算机;软件及辅助设备的销售;信息系统设计;集成;运行维护;信息技术咨询;百货商品销售;从事广告业务;另行办理审批登记后方可经营;票务代理;国内贸易;货物及技术进出口;经营性互联网信息服务;电信业务经营;网络游戏运营;利用信息网络经营音乐娱乐产品;游戏产品;艺术品;演出剧;节;目;动漫产品;表演;从事网络文化产品的展览;比赛活动,有限责任公司;有限责任公司(自然人投资或控股的法人独资),8365,5000万人民币,tianyou.ltd,91440300MA5GCKGN0H,91440300MA5GCKGN0H,440300211343002,MA5GCKGN-0,['小微企业'],互联网和相关服务,腾讯,https://img5.tianyancha.com/logo/lll/f59b97ee3d1644387bf0fd53733f84f9.png@!f_200x200,深圳市腾讯天游科技有限公司，成立于2020年，位于广东省深圳市，是一家以从事互联网和相关服务为主的企业。企业注册资本5000万人民币，实缴资本1000万人民币。通过天眼查大数据分析，深圳市腾讯天游科技有限公司共对外投资了14家企业；知识产权方面有专利信息18条，著作权信息2条；此外企业还拥有行政许可6个。风险方面共发现企业有裁判文书3条；开庭公告88条，立案信息16条。,,,"Shenzhen Tencent Tianyou Technology Co., Ltd",深圳市市场监督管理局,1000万人民币,-,-,深圳市宝安区新安街道海滨社区宝兴路6号海纳百川总部大厦A座14层1405,-,[]
2358352387,深圳市腾讯信息技术有限公司,腾讯,陈韵,2014-08-07,深圳市前海深港合作区南山街道桂湾三路91号景兴海上大厦1203,深圳市前海深港合作区南山街道桂湾三路91号景兴海上大厦1203,广东,深圳市,南山区,存续,"{'latitude': None, 'longitude': None}",adpm@tencent.com,['0755-86013388'],0755-86013388,网络;信息技术服务;技术研发和咨询等,有限责任公司;有限责任公司(自然人投资或控股的法人独资),6714,500万人民币,,91440300311912277E,91440300311912277E,440301111032353,31191227-7,['小微企业'],软件和信息技术服务业,腾讯,https://img5.tianyancha.com/logo/lll/4087222ddf967e81e4c98746bf3399b5.png@!f_200x200,深圳市腾讯信息技术有限公司，成立于2014年，位于广东省深圳市，是一家以从事软件和信息技术服务业为主的企业。企业注册资本500万人民币，实缴资本500万人民币。通过天眼查大数据分析，深圳市腾讯信息技术有限公司共对外投资了11家企业；知识产权方面有专利信息136条，著作权信息2条；此外企业还拥有行政许可6个。,,,"Shenzhen Tencent Information Technology Co.,Ltd.",深圳市市场监督管理局,500万人民币,-,0,深圳市前海深港合作区南山街道桂湾三路91号景兴海上大厦1203,,[]
863877372,中国联合网络通信股份有限公司,中国联合,陈忠岳,2001-12-31,北京市西城区金融大街21号4楼,北京市西城区金融大街21号4楼,北京,北京市,西城区,存续,"{'latitude': None, 'longitude': None}",ir@chinaunicom.cn,"['010-66259179', '010-66169571', '021-52732228']",010-66259179,电信业的投资,股份有限公司;其他股份有限公司(上市),9989,3101185.3287万人民币,www.chinaunicom-a.com,91310000710929383P,91310000710929383P,310000000082463,71092938-3,"['曾用名', '小微企业', '定向增发', 'A股(正常上市)', '国有资本']",商务服务业,腾讯,https://img5.tianyancha.com/logo/lll/4192cbfaa29e204d44d4bf04ebbb2bdd.png@!f_200x200,中国联合网络通信股份有限公司 (曾用名：中国联合通信股份有限公司) ，成立于2001年，位于北京市，是一家以从事商务服务业为主的企业。企业注册资本3101185.3287万人民币，实缴资本1139972.422万人民币，并已于2017年完成了定向增发。通过天眼查大数据分析，中国联合网络通信股份有限公司参与招投标项目446次；知识产权方面有专利信息1条；此外企业还拥有行政许可6个。风险方面共发现企业有开庭公告5条，立案信息1条。,,,China United Network Communications Limited,北京市市场监督管理局,1139972.422万人民币,中国联合通信股份有限公司,0,北京市西城区金融大街21号4楼,,"[""企业服务"", ""大数据"", ""其他企业服务"", ""智能家居"", ""移动支付"", ""物联网"", ""WiFi"", ""区块链"", ""消费升级"", ""通信"", ""物联网网络层"", ""数据安全"", ""数字经济"", ""信息技术"", ""量子通信"", ""电信运营商"", ""物联网技术"", ""电信业务"", ""住"", ""移动通信运营商"", ""4G5G概念股"", ""电信服务"", ""移动通信服务商"", ""信息传输、软件和信息技术服务业"", ""通信服务商"", ""边缘计算"", ""硬科技"", ""5G产业链"", ""新基建"", ""5G基站建设"", ""5G技术"", ""数字经济基础设施"", ""物联网基础设备""]"
3089206239,深圳市腾讯信达有限合伙企业（有限合伙）,腾讯信达,深圳市腾讯博远科技有限公司,2017-08-09,深圳市南山区粤海街道科技中一路<em>腾讯</em>大厦36层,深圳市南山区粤海街道科技中一路<em>腾讯</em>大厦36层,广东,深圳市,南山区,存续,"{'latitude': None, 'longitude': None}",elviszhong@tencent.com,"['0755-86013388', '0571-85216956']",0755-86013388,实业投资;创业投资,有限合伙;有限合伙企业,9969,1100733万人民币,,91440300MA5ENQ5K0C,91440300MA5ENQ5K0C,440300202070353,MA5ENQ5K-0,"['小微企业', '私募基金产品']",商务服务业,腾讯,https://img5.tianyancha.com/logo/lll/c01019a42bbff5cb1dc1eee12ebf4860.png@!f_200x200,深圳市腾讯信达有限合伙企业 (有限合伙) ，成立于2017年，位于广东省深圳市，是一家以从事商务服务业为主的企业。企业注册资本1100733万人民币，实缴资本1100733万人民币。通过天眼查大数据分析，深圳市腾讯信达有限合伙企业 (有限合伙) 共对外投资了1家企业，参与招投标项目2次；此外企业还拥有行政许可4个。,,,Shenzhen Tencent Xinda Limited Partnership Enterprise (Limited Partnership),深圳市市场监督管理局,1100733万人民币,-,0,深圳市南山区粤海街道科技中一路腾讯大厦36层,,[]
2320401496,上海笑果文化传媒有限公司,笑果,叶烽,2014-05-29,上海市奉贤区民乐路88号1幢3088室,上海市奉贤区民乐路88号1幢3088室,上海,上海市,奉贤区,存续,"{'latitude': None, 'longitude': None}",pr@xiaoguowenhua.com,['021-63301801'],021-63301801,文化艺术交流策划;设计;制作;代理;发布各类广告;企业形象策划;公关活动策划;展览展示服务;会务服务;商务信息咨询;动漫设计;图文设计;制作;影视策划;广播电视节目制作;电影制片;电影发行;文艺创作与表演;演出经纪;娱乐咨询;舞台搭建;舞台艺术造型策划;舞台灯光设计;多媒体设计;市场营销策划;电子商务,有限责任公司;有限责任公司(自然人投资或控股),6156,208.1333万人民币,,91310120301499810P,91310120301499810P,310120002372971,30149981-0,"['小微企业', '战略融资']",文化艺术业,腾讯,https://img5.tianyancha.com/logo/lll/6074268a43d39692acbcf158aa9f52fd.png@!f_200x200,上海笑果文化传媒有限公司，成立于2014年，位于上海市，是一家以从事文化艺术业为主的企业。企业注册资本208.1333万人民币，实缴资本208.1333万人民币，并已于2021年完成了战略融资。通过天眼查大数据分析，上海笑果文化传媒有限公司共对外投资了9家企业，参与招投标项目1次；知识产权方面有商标信息1362条，著作权信息24条；此外企业还拥有行政许可13个。风险方面共发现企业有,,,"Shanghai Xiao Guo Culture Media Co., Ltd.",奉贤区市场监督管理局,208.1333万人民币,-,6,上海市奉贤区民乐路88号1幢3088室,,"[""视频"", ""影视"", ""自媒体"", ""文娱传媒"", ""影视制作"", ""视频制作"", ""数字经济"", ""脱口秀"", ""娱乐八卦"", ""网络综艺"", ""综艺节目"", ""新媒体节目制作"", ""新消费"", ""喜剧"", ""数字经济核心产业"", ""数字文创"", ""网络影视内容""]"
